query_id	entrez_gene_id	gene_symbol_norm
loo_10922205_6	6247	XLRS1
loo_10922383_0	5373	PMM2
loo_10922383_1	5373	PMM2
loo_10922383_4	5373	PMM2
loo_10922385_0	4292	HMLH1
loo_10923226_1	1277	COL1A1
loo_10924339_2	7276	TTR
loo_10927802_0	1760	DMPK
loo_10929364_2	1300	COL10A1
loo_10930381_0	5644	PRSS1
loo_10931418_3	6833	ABCC8
loo_10931422_0	3033	HADH
loo_10932183_0	9451	EIF2AK3
loo_10932186_4	4920	ROR2
loo_10932186_5	4920	ROR2
loo_10934138_4	27030	MLH3
loo_10935639_0	2625	GATA3
loo_10935639_7	2625	GATA3
loo_10938189_0	79944	L2HGDH
loo_10938189_1	79944	L2HGDH
loo_10938189_4	79944	L2HGDH
loo_10939581_0	5071	PARK2
loo_10939581_6	5071	PARK2
loo_10940080_1	3077	HFE
loo_10940383_0	6331	SCN5A
loo_10940674_1	348	APOE
loo_10940674_2	348	APOE
loo_10942423_6	10682	EBP
loo_10942423_8	10682	EBP
loo_10942431_0	6445	SGCG
loo_10942435_3	10312	OC116
loo_10943630_0	1482	NKX2-5
loo_10944223_4	6329	SCN4A
loo_10944856_0	4758	NEU1
loo_10944860_1	3145	HMBS
loo_10945661_6	3064	HTT
loo_10945661_10	3064	HTT
loo_10945662_0	324	APC
loo_10946356_3	5063	PAK3
loo_10946360_6	94	ACVRL1
loo_10946360_8	94	ACVRL1
loo_10946868_0	8022	LHX3
loo_10947001_10	6247	XLRS1
loo_10947204_0	4329	ALDH6A1
loo_10951142_1	1830	DSG3
loo_10951142_6	1830	DSG3
loo_10951458_1	1717	DHCR7
loo_10951518_1	2263	FGFR2
loo_10952871_5	7138	TNNT1
loo_10953198_0	1203	CLN5
loo_10953198_1	1203	CLN5
loo_10953198_6	1203	CLN5
loo_10954200_1	368	ABCC6
loo_10955655_1	5080	PAX6
loo_10956410_0	4436	HMSH2
loo_10956410_6	4436	HMSH2
loo_10956551_2	8287	DFFRY
loo_10957787_0	4625	MYH7
loo_10958654_1	158	ADSL
loo_10958654_7	158	ADSL
loo_10958654_8	158	ADSL
loo_10958759_0	8504	PEX3
loo_10958937_8	672	BRCA1
loo_10961672_2	348	APOE
loo_10964159_0	338	APOB
loo_10965212_1	1585	CYP11B2
loo_10965217_4	3293	HSD17B3
loo_10966167_2	3043	HBB
loo_10966831_1	70	ACTC
loo_10971406_1	4352	MPL
loo_10971458_0	4158	MC2R
loo_10972099_0	2717	GLA
loo_10972661_1	4868	NPHS1
loo_10973238_3	8195	MKKS
loo_10973241_0	7040	TGFB1
loo_10973251_3	8195	MKKS
loo_10973252_4	50617	ATP6N1B
loo_10973254_4	659	BMPR2
loo_10973254_5	659	BMPR2
loo_10973256_6	5573	PRKAR1A
loo_10973256_7	5573	PRKAR1A
loo_10973256_9	5573	PRKAR1A
loo_10973256_10	5573	PRKAR1A
loo_10976985_6	1277	COL1A1
loo_10978226_1	672	BRCA1
loo_10978353_3	4436	MSH2
loo_10978353_5	4436	MSH2
loo_10978354_5	5728	PTEN
loo_10980309_0	215	ABCD1
loo_10980309_1	215	ABCD1
loo_10980349_1	3106	HLA-B
loo_10980537_2	4653	MYOC
loo_10980545_6	4763	NF1
loo_10982033_1	2022	ENG
loo_10982185_3	3718	JAK3
loo_10982185_9	3718	JAK3
loo_10982190_7	178	AGL
loo_10982477_4	5979	RET
loo_10982753_0	6690	SPINK1
loo_10982970_4	1280	COL2A1
loo_10983715_4	4137	MAPT
loo_10983716_3	5071	PARK2
loo_10983956_2	2706	GJB2
loo_10986220_10	3077	HFE
loo_10987650_0	5310	PKD1
loo_10987650_7	5310	PKD1
loo_10987652_6	5621	PRNP
loo_10994750_1	183	AGT
loo_10996832_0	2811	GP1BA
loo_10996832_1	2811	GP1BA
loo_10996833_3	212	ALAS2
loo_10997793_0	2158	F9
loo_10997970_2	7172	TPMT
loo_10999782_9	2690	GHR
loo_10999800_1	6716	SRD5A2
loo_10999808_0	6736	SRY
loo_10999818_0	367	AR
loo_10999827_2	1584	CYP11B1
loo_10999827_5	1584	CYP11B1
loo_11001924_4	324	APC
loo_11001924_7	324	APC
loo_11001924_8	324	APC
loo_110022_1	6906	SERPINA7
loo_11004129_1	351	APP
loo_11004271_0	4070	M1S1
loo_11004290_0	4653	MYOC
loo_11004290_5	4653	MYOC
loo_11006709_1	4760	NEUROD1
loo_11006709_4	256297	PTF1A
loo_11007980_1	4204	MECP2
loo_11007980_8	4204	MECP2
loo_11012875_1	5310	PKD1
loo_11012875_3	5310	PKD1
loo_11016903_1	2908	NR3C1
loo_11017080_1	4976	OPA1
loo_11019957_0	7450	VWF
loo_11019957_1	7450	VWF
loo_11020646_1	410	ARSA
loo_11023523_10	861	AML1
loo_11024425_0	7045	TGFBI
loo_11030417_1	675	BRCA2
loo_11030806_4	6314	ATXN7
loo_11032331_5	5053	PAH
loo_11034557_13	3123	HLA-DRB1
loo_11038467_2	412	STS
loo_11039579_0	4901	NRL
loo_11039579_3	4901	NRL
loo_11039581_2	1756	DMD
loo_11040093_0	338	APOB
loo_11042028_0	3039	HBA1
loo_11042028_4	3039	HBA1
loo_11044206_2	1285	COL4A3
loo_11044645_3	672	BRCA1
loo_11045834_1	3117	HLA-DQA1
loo_11053681_8	8291	DYSF
loo_11053687_3	8139	GAN
loo_11053922_1	7157	TP53
loo_11054187_0	5621	PRNP
loo_11059339_1	672	BRCA1
loo_11061515_3	6770	STAR
loo_11061515_5	6770	STAR
loo_11061524_0	6906	SERPINA7
loo_11062477_2	8074	FGF23
loo_11063730_9	4758	NEU1
loo_11063734_0	6439	SFTPB
loo_11063735_0	1832	DSP
loo_11065340_3	7490	WT1
loo_11068166_1	3251	HPRT
loo_11068186_1	4023	LPL
loo_11069835_1	1080	CFTR
loo_11071107_1	2395	FXN
loo_11071144_0	1641	DCX
loo_11071383_0	4352	MPL
loo_11071388_1	4023	LPL
loo_11072248_2	672	BRCA1
loo_11073364_7	5376	PMP22
loo_11074063_0	249	ALPL
loo_11074063_7	249	ALPL
loo_11074063_11	249	ALPL
loo_11074532_2	3043	HBB
loo_11074535_1	3039	HBA1
loo_11074558_0	3043	HBB
loo_11075991_2	1029	P16INK4A
loo_11075991_10	1029	P16INK4A
loo_11076887_0	1356	CP
loo_11076954_2	3949	LDLR
loo_11078211_0	6647	SOD1
loo_11078474_2	2303	FOXC2
loo_11078762_11	7157	TP53
loo_11080236_4	4359	MPZ
loo_11081182_1	5626	PROP1
loo_11081203_8	2688	GH1
loo_11083693_0	2153	F5
loo_11083693_3	2147	F2
loo_11089577_0	4137	MAPT
loo_11090476_0	4284	MIP
loo_11090476_1	4284	MIP
loo_11090476_9	4284	MIP
loo_11092390_0	2778	GNAS1
loo_11093271_2	5076	PAX2
loo_11093271_4	5076	PAX2
loo_11093816_7	4292	MLH1
loo_11093816_11	4436	MSH2
loo_11094113_1	7879	CMT2B
loo_11094113_6	7879	CMT2B
loo_11094174_2	6010	RHO
loo_11094619_3	351	APP
loo_11095460_1	7253	TSHR
loo_11096143_0	583	BBS
loo_11096143_5	583	BBS2
loo_11096344_2	3077	HFE
loo_11097960_0	3064	HTT
loo_11099045_2	1184	CLCN5
loo_11099417_4	64241	ABCG8
loo_11099417_8	64240	ABCG5
loo_11102542_1	1188	CLCNKB
loo_11104189_5	4137	TAU
loo_11104570_8	1029	CDKN2A
loo_11105061_0	3064	HTT
loo_11105061_1	3064	HTT
loo_11106561_2	5896	RAG1
loo_11108316_0	613	BCR
loo_11111990_0	7276	TTR
loo_11112359_5	57379	AICDA
loo_11112359_16	57379	AICDA
loo_11113887_1	1277	COL1A1
loo_11115162_7	717	C2
loo_11115850_5	4763	NF1
loo_11117433_2	2582	GALE
loo_11117542_0	4137	MAPT
loo_11117781_11	5979	RET
loo_11118025_1	3952	LEP
loo_11118249_2	22	ABCB7
loo_11121129_0	5429	POLH
loo_11121131_7	3117	HLA-DQA1
loo_11122248_3	1536	CYBB
loo_11122386_2	2157	F8
loo_11125244_0	2263	FGFR2
loo_11129331_4	3155	HMGCL
loo_11130383_1	675	BRCA2
loo_11130997_2	355	TNFRSF6
loo_11131449_2	5265	SERPINA1
loo_11132204_2	3123	HLA-DRB1
loo_11133753_5	4352	MPL
loo_11134108_2	5626	PROP1
loo_11134109_0	1589	CYP21A2
loo_11134129_2	4306	NR3C2
loo_11134403_9	8291	DYSF
loo_11134494_3	3040	HBA2
loo_11135728_5	6261	RYR1
loo_11136691_0	3784	KCNQ1
loo_11136691_2	6331	SCN5A
loo_11136714_2	1029	CDKN2A
loo_11137837_4	2717	GLA
loo_11137999_1	64699	TMPRSS3
loo_11138003_3	64240	ABCG5
loo_11138011_3	2670	GFAP
loo_11138927_2	5274	SERPINI1
loo_11140377_2	3952	LEP
loo_11140630_1	5373	PMM2
loo_11140630_6	5373	PMM2
loo_11140630_7	5373	PMM2
loo_11140630_13	5373	PMM2
loo_11140841_4	2705	GJB1
loo_11140948_1	5376	PMP22
loo_11142752_7	2332	FMR1
loo_11145052_1	1565	CYP2D6
loo_11145293_4	324	APC
loo_111454_0	3047	HBG1
loo_11148685_1	5979	RET
loo_11150514_1	6331	SCN5A
loo_11151427_16	4292	HMLH1
loo_11152659_5	4653	MYOC
loo_11153741_0	2147	F2
loo_11153906_0	10165	SLC25A13
loo_11153919_7	64446	DNAI2
loo_11153919_8	64446	DNAI2
loo_11154980_0	3039	HBA1
loo_11156533_3	5311	PKD2
loo_11156533_7	5310	PKD1
loo_11157803_0	182	JAG1
loo_11157804_0	57716	PRX
loo_11157804_4	57716	PRX
loo_11157995_0	1589	CYP21
loo_11158006_1	4221	MEN1
loo_11159522_3	7450	VWF
loo_11159544_6	1727	CYB5R3
loo_11159544_7	1727	CYB5R3
loo_11160213_1	100	ADA
loo_11161159_1	4771	NF2
loo_11161159_3	4771	NF2
loo_11164436_4	348	APOE
loo_11167295_0	5925	RB1
loo_11167760_2	286	ANK1
loo_11167783_0	2512	FTL
loo_11167791_0	2815	GPIX
loo_11168815_1	1308	COL17A1
loo_11168877_0	6314	ATXN7
loo_11169564_1	8200	CDMP1
loo_11170080_0	3757	HERG
loo_11170889_1	2296	FOXC1
loo_11170889_3	2296	FOXC1
loo_11170895_7	3075	CFH
loo_11171832_0	3123	HLA-DRB1
loo_11172067_0	8647	ABCB11
loo_11172667_2	3043	HBB
loo_11173859_0	6736	SRY
loo_11173859_2	6736	SRY
loo_11173876_5	348	APOE
loo_11174408_1	3691	ITGB4
loo_11174420_2	2706	GJB2
loo_11174836_4	6927	HNF1A
loo_11175300_0	4210	MEFV
loo_11179026_8	4948	OCA2
loo_11180222_2	4204	MECP2
loo_11180222_5	4204	MECP2
loo_11193137_6	351	APP
loo_11193137_8	5621	PRNP
loo_11193139_3	4137	MAPT
loo_11193177_0	4137	MAPT
loo_11196186_1	7157	TP53
loo_11198277_8	2562	GABRB3
loo_11200945_0	6770	STAR
loo_11202053_2	7389	UROD
loo_11207083_3	3784	KCNQ1
loo_11207083_8	3784	KCNQ1
loo_11213797_0	3459	IFNGR1
loo_11214007_3	4625	MYH7
loo_11215568_2	5071	PARK2
loo_11216980_1	3784	KCNQ1
loo_11219864_0	2073	ERCC5
loo_11220739_3	4720	NDUFS2
loo_11220750_5	4137	MAPT
loo_11222804_6	889	KRIT1
loo_11228042_1	7490	WT1
loo_11228046_0	6833	ABCC8
loo_11228046_7	6833	ABCC8
loo_11231027_2	8291	DYSF
loo_11231901_1	27019	DNAI1
loo_11232012_4	2692	GHRHR
loo_11232197_1	5265	SERPINA1
loo_11232197_3	5265	SERPINA1
loo_11237241_2	83706	FERMT3
loo_11238493_4	5979	RET
loo_11238532_4	4221	MEN1
loo_11238682_0	5728	PTEN
loo_11238684_2	4204	MECP2
loo_11239869_0	10083	USH1C
loo_11239910_1	3356	HTR2A
loo_11240560_2	5621	PRNP
loo_11241049_2	3030	HADHA
loo_11241497_3	6736	SRY
loo_11241498_1	2245	FGD1
loo_11241530_0	4868	NPHS1
loo_11242114_0	10558	SPTLC1
loo_11242114_1	10558	SPTLC1
loo_11242114_6	10558	SPTLC1
loo_11242114_9	10558	SPTLC1
loo_11243400_0	861	RUNX1
loo_11243400_1	861	RUNX1
loo_11243400_3	861	RUNX1
loo_11244011_2	183	AGT
loo_11244040_1	8625	RFXANK
loo_11244345_1	4693	ND
loo_11248282_1	2159	F10
loo_11248741_0	4221	MEN1
loo_11249924_8	4864	NPC1
loo_11251181_4	672	BRCA1
loo_11254442_12	23209	MLC1
loo_11254776_1	540	ATP7B
loo_11254776_2	540	ATP7B
loo_11255441_4	4137	MAPT
loo_11257256_1	3949	LDLR
loo_11257260_0	19	ABCA1
loo_11257262_0	335	APOA1
loo_11257262_1	335	APOA1
loo_11257432_2	348	APOE
loo_11257469_1	8291	DYSF
loo_11257476_8	1756	DMD
loo_11257476_9	1756	DMD
loo_11257476_11	1756	DMD
loo_11258348_1	4763	NF1
loo_11260055_2	2155	F7
loo_11260229_1	5644	PRSS1
loo_11260229_5	5644	PRSS1
loo_11260529_4	1308	COL17A1
loo_11260529_5	1308	COL17A1
loo_11260612_0	1760	DMPK
loo_11261421_5	7276	TTR
loo_11261421_10	7276	TTR
loo_11261426_1	5048	LIS1
loo_11262644_11	5925	RB1
loo_11262647_2	2202	EFEMP1
loo_11263545_0	34	ACADM
loo_11266690_1	773	CACNL1A4
loo_11266690_3	773	CACNL1A4
loo_11266693_2	6683	SPG4
loo_1127124_1	3048	HBG2
loo_11272091_4	7173	TPO
loo_11272091_8	7038	TG
loo_11272143_0	6833	ABCC8
loo_11272144_1	6833	ABCC8
loo_11273725_2	7168	TPM1
loo_1127497_0	5053	PAH
loo_1127497_3	5053	PAH
loo_1127497_4	5053	PAH
loo_1127497_5	5053	PAH
loo_11275041_0	7450	VWF
loo_11275041_6	7450	VWF
loo_11275784_1	2263	FGFR2
loo_11275947_1	2688	GH1
loo_11275983_4	4771	NF2
loo_11277399_1	5925	RB1
loo_11279527_1	3339	HSPG2
loo_11279527_2	3339	HSPG2
loo_11280716_1	5979	RET
loo_11281316_1	348	APOE
loo_11283202_2	4204	MECP2
loo_11283541_0	1029	CDKN2A
loo_11283541_2	1029	CDKN2A
loo_11284711_5	7299	TYR
loo_11285244_0	7546	ZIC2
loo_11285244_1	7546	ZIC2
loo_11285244_10	7546	ZIC2
loo_11285252_4	583	BBS2
loo_11285253_2	57152	SLURP1
loo_11286380_2	1374	CPT1A
loo_11286383_1	1374	CPT1A
loo_11286616_0	3848	KRT1
loo_11286616_2	3848	KRT1
loo_11286616_4	3848	KRT1
loo_11286630_0	3848	KRT1
loo_11287778_1	5310	PKD1
loo_11288127_1	6007	RHD
loo_11289718_8	3784	KCNQ1
loo_11289718_10	3784	KCNQ1
loo_11289752_0	5979	RET
loo_11294510_0	1557	CYP2C19
loo_11295783_1	1565	CYP2D6
loo_11295831_5	7466	WFS1
loo_11295834_1	7389	UROD
loo_11295834_3	7389	UROD
loo_11295835_1	875	CBS
loo_11295835_6	875	CBS
loo_11297320_4	1201	CLN3
loo_11297488_0	1121	CHM
loo_11297491_0	5076	PAX2
loo_11297504_2	7045	TGFBI
loo_11297617_0	2778	GNAS
loo_11297942_0	1756	DMD
loo_11297942_2	1756	DMD
loo_11298085_0	326	AIRE
loo_11298090_0	7253	TSHR
loo_11298090_5	7253	TSHR
loo_11298371_3	2332	FMR1
loo_11300346_0	3043	HBB
loo_11302321_0	5376	PMP22
loo_11305548_1	4210	MEFV
loo_11309367_3	4204	MECP2
loo_11309368_0	2707	GJB3
loo_11309455_1	6329	SCN4A
loo_11309455_4	6329	SCN4A
loo_11309462_5	6622	SNCA
loo_11309462_7	6622	SNCA
loo_11309462_8	6622	SNCA
loo_11309462_10	6622	SNCA
loo_11309678_2	6683	SPAST
loo_11309678_3	6683	SPAST
loo_11310584_3	3949	LDLR
loo_11313761_2	182	JAG1
loo_11313769_2	4598	MVK
loo_11317351_1	4868	NPHS1
loo_11324927_1	249	ALPL
loo_11324927_2	249	ALPL
loo_11325649_12	7450	VWF
loo_11325649_14	7450	VWF
loo_11328356_1	5376	PMP22
loo_11330428_2	3117	HLA-DQA1
loo_11330428_6	3117	HLA-DQA1
loo_11332931_1	5265	SERPINA1
loo_11333669_3	5925	RB1
loo_11333868_8	2956	MSH6
loo_11333868_13	2956	MSH6
loo_11336398_3	6606	SMN1
loo_11336405_1	215	ABCD1
loo_11336405_4	215	ABCD1
loo_11336405_7	215	ABCD1
loo_11336668_1	64421	DCLRE1C
loo_11337749_5	4693	NDP
loo_11337749_6	4693	NDP
loo_11338076_7	540	ATP7B
loo_11343322_2	6392	SDHD
loo_11343809_4	1760	DMPK
loo_11344206_0	4306	NR3C2
loo_11344206_5	4306	NR3C2
loo_11344241_4	4000	LMNA
loo_11344241_6	4000	LMNA
loo_11346368_1	6647	SOD1
loo_11348474_0	3872	KRT17
loo_11354628_2	1234	CCR5
loo_11354637_2	2243	FGA
loo_11354637_3	2243	FGA
loo_11354637_10	2243	FGA
loo_11354637_13	2266	FGG
loo_11354830_0	6314	ATXN7
loo_11355022_0	6690	SPINK1
loo_11355022_3	6690	SPINK1
loo_11355302_5	7157	TP53
loo_11355302_12	1029	CDKN2A
loo_11356171_1	3295	HSD17B4
loo_11356171_3	3295	HSD17B4
loo_11356171_4	3295	HSD17B4
loo_11358395_0	3077	HFE
loo_1135863_5	3106	HLA-B
loo_1135863_6	3106	HLA-B
loo_11359405_1	4763	NF1
loo_11361224_0	3123	HLA-DRB1
loo_11369190_0	6443	SGCB
loo_11369193_1	6647	SOD1
loo_11369411_0	5627	PROS1
loo_11369654_1	613	BCR
loo_11369996_3	4487	MSX1
loo_11371347_1	3759	KCNJ2
loo_11372755_5	286	ANK1
loo_11374093_3	6647	SOD1
loo_11377105_0	4534	MTM1
loo_11377412_1	3123	HLA-DRB1
loo_11377830_4	7421	VDR
loo_11378664_3	3039	HBA1
loo_11379777_3	10	NAT2
loo_11379777_5	10	NAT2
loo_11379882_0	6606	SMN1
loo_11379882_1	6606	SMN1
loo_11379896_0	3860	KRT13
loo_11380631_0	2157	F8
loo_11380631_5	2157	F8
loo_11381269_2	657	BMPR1A
loo_11384641_2	2798	GNRHR
loo_11385020_1	5621	PRNP
loo_11385236_0	50964	SOST
loo_11385710_0	4901	NRL
loo_11385713_2	2706	GJB2
loo_11385714_3	2010	EMD
loo_11386759_1	64072	CDH23
loo_11388386_0	5979	RET
loo_11389483_3	23418	CRB1
loo_11391658_3	672	BRCA1
loo_11391798_0	6392	SDHD
loo_11391798_1	6392	SDHD
loo_11395379_2	2022	ENG
loo_11396439_5	2157	F8
loo_11397497_11	2138	EYA1
loo_11397833_2	8287	USP9Y
loo_11397871_3	2798	GNRHR
loo_11398140_2	1071	CETP
loo_11399209_10	4976	OPA1
loo_11399209_11	4976	OPA1
loo_11399209_15	4976	OPA1
loo_11400017_10	5621	PRNP
loo_11403097_2	4023	LPL
loo_11404820_2	6390	SDHB
loo_11404820_6	6390	SDHB
loo_11405065_2	4935	OA1
loo_11405402_0	6331	SCN5A
loo_11405402_2	6331	SCN5A
loo_11408438_2	270	AMPD1
loo_11409434_3	4287	ATXN3
loo_11409435_2	6314	ATXN7
loo_11410838_1	2157	F8
loo_11412826_0	4023	LPL
loo_11414636_0	7450	VWF
loo_11415515_4	6261	RYR1
loo_11416036_0	1594	CYP27B1
loo_11418466_5	2623	GATA1
loo_11418480_0	355	FAS
loo_11419842_3	335	APOA1
loo_11420196_9	54658	UGT1A1
loo_11420418_2	5244	ABCB4
loo_11420418_4	5244	ABCB4
loo_11420487_0	4158	MC2R
loo_11420487_3	4158	MC2R
loo_11420487_6	4158	MC2R
loo_11420487_8	4158	MC2R
loo_11420917_1	4867	NPHP1
loo_11422622_5	54658	UGT1A1
loo_11422809_2	1080	CFTR
loo_11423217_3	27349	MT
loo_1142380_7	3043	HBB
loo_1142380_9	3043	HBB
loo_11427181_0	1717	DHCR7
loo_11427181_7	1717	DHCR7
loo_11440991_4	4763	NF1
loo_11441013_1	351	APP
loo_11442475_1	7454	WAS
loo_11442475_3	7454	WAS
loo_11443201_9	2692	GHRHR
loo_11443528_1	6531	DAT1
loo_11443528_2	1815	DRD4
loo_11443541_2	2332	FMR1
loo_11443543_2	7132	TNFRSF1A
loo_11443544_2	27185	DISC1
loo_11445635_0	4359	MPZ
loo_11445799_0	6440	SFTPC
loo_11445799_2	6440	SFTPC
loo_11446387_3	2705	GJB1
loo_11446387_4	2705	GJB1
loo_11446387_5	2705	GJB1
loo_11448935_5	6908	TBP
loo_11449320_1	7439	VMD2
loo_11450497_2	1301	COL11A1
loo_11450849_8	8091	HMGIC
loo_11451332_0	3914	LAMB3
loo_11453964_0	1717	DHCR7
loo_11453971_0	3949	LDLR
loo_11453974_0	6017	RLBP1
loo_11453974_1	6017	RLBP1
loo_11453977_0	2200	FBN1
loo_11454686_1	672	BRCA1
loo_11455389_2	3549	IHH
loo_11457640_1	5727	PTCH
loo_11459900_1	5071	PARK2
loo_11462174_1	11315	PARK7
loo_11462234_1	64699	TMPRSS3
loo_11462235_1	6102	RP2
loo_11462241_8	1536	CYBB
loo_11462241_11	1536	CYBB
loo_11462241_15	1536	CYBB
loo_11462243_3	6121	RPE65
loo_11462243_6	6121	RPE65
loo_11462245_0	1200	CLN2
loo_11463765_0	6340	SCNN1G
loo_11464482_0	1356	CP
loo_11465545_1	6102	RP2
loo_11465802_4	2138	EYA1
loo_11465924_9	6647	SOD1
loo_11466687_0	324	APC
loo_11468166_1	7450	VWF
loo_11468273_4	10594	PRPC8
loo_11468273_6	10594	PRPC8
loo_11468687_1	7248	TSC1
loo_11470966_3	4137	MAPT
loo_11473630_1	1286	COL4A4
loo_11474281_1	3815	KIT
loo_11476965_2	19	ABCA1
loo_11477606_10	412	STS
loo_11477610_0	2719	GPC3
loo_11477610_5	2719	GPC3
loo_11477613_1	1376	CPT2
loo_11477665_0	1029	CDKN2A
loo_11477665_1	1029	CDKN2A
loo_11479597_0	4148	MATN3
loo_11481490_0	7157	TP53
loo_11483242_0	6622	SNCA
loo_11483393_10	1760	DMPK
loo_11483399_0	4914	NTRK1
loo_11484688_5	659	BMPR2
loo_11487199_2	3064	HTT
loo_11487564_0	10002	NR2E3
loo_11488881_11	6323	SCN1A
loo_11489138_3	5663	PSEN1
loo_11489292_0	3356	HTR2A
loo_11493166_8	4287	ATXN3
loo_11493481_0	3043	HBB
loo_11493483_2	4068	SH2D1A
loo_11493483_9	4068	SH2D1A
loo_11493753_2	672	BRCA1
loo_11493991_1	7428	VHL
loo_11494364_3	3064	HTT
loo_11498730_1	2778	GNAS
loo_11499676_0	4688	NCF2
loo_11499718_1	4607	MYBPC3
loo_11500065_2	3077	HFE
loo_11500239_0	7173	TPO
loo_11502827_2	2688	GH1
loo_11502827_8	2688	GH1
loo_11502839_0	7849	PAX8
loo_11502906_0	5048	PAFAH1B1
loo_11504604_3	6606	SMN1
loo_11504604_4	6606	SMN1
loo_11505029_0	217	ALDH2
loo_11505339_3	7021	TFAP2B
loo_11505617_4	675	BRCA2
loo_11506411_4	2592	GALT
loo_11506490_8	324	APC
loo_11506490_9	324	APC
loo_11508549_3	2639	GCDH
loo_11508552_0	4524	MTHFR
loo_11509801_6	4524	MTHFR
loo_11509801_8	4524	MTHFR
loo_11509994_0	594	BCKDHB
loo_11509994_2	594	BCKDHB
loo_11510937_1	6834	SURF1
loo_11511921_7	2720	GLB1
loo_11511976_0	5444	PON1
loo_11513338_4	4359	MPZ
loo_11517108_0	5373	PMM2
loo_11520764_1	4935	OA1
loo_11522170_1	4487	MSX1
loo_11523902_1	6473	SHOX
loo_11523902_2	6473	SHOX
loo_11524247_2	5979	RET
loo_11524247_9	5979	RET
loo_11524737_4	4204	MECP2
loo_11525266_1	7173	TPO
loo_11525266_4	7173	TPO
loo_11525881_1	6261	RYR1
loo_11528232_4	1497	CTNS
loo_11528232_5	1497	CTNS
loo_11528232_6	1497	CTNS
loo_11529461_1	7450	VWF
loo_11529461_6	7450	VWF
loo_11529858_0	2155	F7
loo_11529860_1	2153	F5
loo_11531959_0	1828	DSG1
loo_11531971_1	64072	CDH23
loo_11531973_1	3077	HFE
loo_11532644_0	5071	PARK2
loo_11532987_5	2316	FLN1
loo_11535004_2	4854	NOTCH3
loo_11535231_2	3908	LAMA2
loo_11535234_4	3119	HLA-DQB1
loo_11535626_0	217	ALDH2
loo_11535626_4	217	ALDH2
loo_11536078_2	359	AQP2
loo_11545687_1	4864	NPC1
loo_11545687_12	4864	NPC1
loo_11545688_2	9241	NOG
loo_11545739_2	26121	PRPF31
loo_11546565_0	7428	VHL
loo_11546828_8	3077	HFE
loo_11548735_2	1201	CLN3
loo_11549109_4	4157	MC1R
loo_11549685_4	1586	CYP17A1
loo_11549705_1	7253	TSHR
loo_11549837_2	5644	PRSS1
loo_11552071_1	6007	RHD
loo_11552996_1	596	BCL2
loo_11552996_3	596	BCL2
loo_11553045_6	6261	RYR1
loo_11553046_1	324	APC
loo_11553046_5	324	APC
loo_11555397_0	695	BTK
loo_11555397_3	695	BTK
loo_11555397_10	695	BTK
loo_11555793_1	2628	GATM
loo_11556543_9	7157	TP53
loo_11556544_1	4137	MAPT
loo_11556833_1	5081	PAX7
loo_11556834_0	1029	CDKN2A
loo_11556834_4	1029	CDKN2A
loo_11556836_0	672	BRCA1
loo_11556836_4	675	BRCA2
loo_11556836_8	672	BRCA1
loo_11556850_1	1690	COCH
loo_11558766_0	5077	PAX3
loo_11558785_0	5071	PARK2
loo_11558785_2	5071	PARK2
loo_11559857_1	6010	RHO
loo_11559858_0	23418	CRB1
loo_11560853_2	7139	TNNT2
loo_11560853_7	7139	TNNT2
loo_11561030_1	6647	SOD1
loo_11562785_5	999	CDH1
loo_11562785_7	999	CDH1
loo_11562938_2	1717	DHCR7
loo_11564824_7	695	BTK
loo_11565064_1	1836	DTDST
loo_11565064_3	1311	COMP
loo_11568916_3	1756	DMD
loo_11569691_4	1080	CFTR
loo_11571333_3	1476	CSTB
loo_11571556_3	5310	PKD1
loo_11571725_4	6716	SRD5A2
loo_11572070_0	1991	ELA2
loo_11575606_1	4337	MOCS1
loo_11576847_7	672	BRCA1
loo_11577371_1	1281	COL3A1
loo_11577772_0	1201	CLN3
loo_11579148_0	5621	PRNP
loo_11579685_0	5728	PTEN
loo_11579685_5	5728	PTEN
loo_11579685_8	5728	PTEN
loo_11580910_6	37	ACADVL
loo_11581002_3	551	AVP
loo_11582965_9	5265	SERPINA1
loo_11585102_0	3949	LDLR
loo_11585917_0	2068	ERCC2
loo_11586298_0	57679	ALS2CR6
loo_11586300_0	54840	APTX
loo_11586498_1	64240	ABCG5
loo_11588211_5	4210	MEFV
loo_11588997_0	1200	CLN2
loo_11588999_8	1201	CLN3
loo_11589000_4	2055	CLN8
loo_11589013_4	1200	TPP1
loo_11589013_6	1200	TPP1
loo_11589013_10	1200	TPP1
loo_11589382_0	6555	SLC10A2
loo_11589382_2	6555	SLC10A2
loo_11589387_4	3077	HFE
loo_11592821_1	788	SLC25A20
loo_11595337_0	2670	GFAP
loo_11598149_1	672	BRCA1
loo_11598149_13	672	BRCA1
loo_11600186_1	217	ALDH2
loo_11600572_4	7157	TP53
loo_11600572_8	7157	TP53
loo_11600883_2	401	PHOX2A
loo_11601506_1	1641	DCX
loo_11601506_2	1641	DCX
loo_11603568_0	551	AVP
loo_11606101_9	672	BRCA1
loo_11606101_10	672	BRCA1
loo_11668218_0	1559	CYP2C9
loo_11668521_2	2131	EXT1
loo_11668521_5	2131	EXT1
loo_11668614_6	4914	NTRK1
loo_11668620_1	324	APC
loo_11668642_0	5925	RB1
loo_11675338_3	2623	GATA1
loo_11676820_0	3858	KRT10
